date,family,measure,group,group_key,score_percent,n_comments
2020-09-04,LIWC-22,Positive,Co-mention,both,0.4522222222222222,162
2020-09-05,LIWC-22,Positive,Co-mention,both,0.4235862068965517,145
2020-09-06,LIWC-22,Positive,Co-mention,both,0.3170469798657718,149
2020-09-07,LIWC-22,Positive,Co-mention,both,0.4681045751633987,153
2020-09-08,LIWC-22,Positive,Co-mention,both,0.3991044776119403,201
2020-09-09,LIWC-22,Positive,Co-mention,both,0.3045138888888889,144
2020-09-10,LIWC-22,Positive,Co-mention,both,0.4298932384341637,281
2020-09-11,LIWC-22,Positive,Co-mention,both,0.3099528301886793,212
2020-09-12,LIWC-22,Positive,Co-mention,both,0.4439419087136929,241
2020-09-13,LIWC-22,Positive,Co-mention,both,0.3220091324200913,219
2020-09-14,LIWC-22,Positive,Co-mention,both,0.4081272084805654,283
2020-09-15,LIWC-22,Positive,Co-mention,both,0.432904884318766,389
2020-09-16,LIWC-22,Positive,Co-mention,both,0.4043023255813953,344
2020-09-17,LIWC-22,Positive,Co-mention,both,0.3617081850533807,281
2020-09-18,LIWC-22,Positive,Co-mention,both,0.3971653543307086,254
2020-09-19,LIWC-22,Positive,Co-mention,both,0.4388235294117647,221
2020-09-20,LIWC-22,Positive,Co-mention,both,0.3997727272727273,176
2020-09-21,LIWC-22,Positive,Co-mention,both,0.4229255319148936,188
2020-09-22,LIWC-22,Positive,Co-mention,both,0.4416877637130802,237
2020-09-23,LIWC-22,Positive,Co-mention,both,0.2820657276995305,213
2020-09-24,LIWC-22,Positive,Co-mention,both,0.4618139534883721,215
2020-09-25,LIWC-22,Positive,Co-mention,both,0.4400515463917526,194
2020-09-26,LIWC-22,Positive,Co-mention,both,0.3875974025974026,154
2020-09-27,LIWC-22,Positive,Co-mention,both,0.3622115384615385,208
2020-09-28,LIWC-22,Positive,Co-mention,both,0.4230434782608696,253
2020-09-29,LIWC-22,Positive,Co-mention,both,0.3215837104072399,221
2020-09-30,LIWC-22,Positive,Co-mention,both,0.4402409638554216,332
2020-10-01,LIWC-22,Positive,Co-mention,both,0.3600502512562814,199
2020-10-02,LIWC-22,Positive,Co-mention,both,0.4284574468085106,188
2020-10-03,LIWC-22,Positive,Co-mention,both,0.4540845070422535,142
2020-10-04,LIWC-22,Positive,Co-mention,both,0.358343949044586,157
2020-10-05,LIWC-22,Positive,Co-mention,both,0.3754491017964072,167
2020-10-06,LIWC-22,Positive,Co-mention,both,0.3864,200
2020-10-07,LIWC-22,Positive,Co-mention,both,0.4383333333333333,204
2020-10-08,LIWC-22,Positive,Co-mention,both,0.4560431654676259,278
2020-10-09,LIWC-22,Positive,Co-mention,both,0.4087116564417178,163
2020-10-10,LIWC-22,Positive,Co-mention,both,0.4710526315789473,171
2020-10-11,LIWC-22,Positive,Co-mention,both,0.3426060606060606,165
2020-10-12,LIWC-22,Positive,Co-mention,both,0.3804761904761904,189
2020-10-13,LIWC-22,Positive,Co-mention,both,0.29765,200
2020-10-14,LIWC-22,Positive,Co-mention,both,0.3008287292817679,181
2020-10-15,LIWC-22,Positive,Co-mention,both,0.3665853658536586,205
2020-10-16,LIWC-22,Positive,Co-mention,both,0.2568041237113402,194
2020-10-17,LIWC-22,Positive,Co-mention,both,0.357289156626506,166
2020-10-18,LIWC-22,Positive,Co-mention,both,0.3461111111111111,144
2020-10-19,LIWC-22,Positive,Co-mention,both,0.3872727272727272,209
2020-10-20,LIWC-22,Positive,Co-mention,both,0.3017427385892116,241
2020-10-21,LIWC-22,Positive,Co-mention,both,0.4003980099502487,201
2020-10-22,LIWC-22,Positive,Co-mention,both,0.456595744680851,235
2020-10-23,LIWC-22,Positive,Co-mention,both,0.4833082706766917,266
2020-10-24,LIWC-22,Positive,Co-mention,both,0.3226519337016574,181
2020-10-25,LIWC-22,Positive,Co-mention,both,0.3574056603773585,212
2020-10-26,LIWC-22,Positive,Co-mention,both,0.3262857142857143,280
2020-10-27,LIWC-22,Positive,Co-mention,both,0.4513026819923372,261
2020-10-28,LIWC-22,Positive,Co-mention,both,0.376937984496124,258
2020-10-29,LIWC-22,Positive,Co-mention,both,0.4903508771929825,342
2020-10-30,LIWC-22,Positive,Co-mention,both,0.3591880341880342,234
2020-10-31,LIWC-22,Positive,Co-mention,both,0.3367579908675799,219
2020-11-01,LIWC-22,Positive,Co-mention,both,0.4486885245901639,183
2020-11-02,LIWC-22,Positive,Co-mention,both,0.4606227106227106,273
2020-11-03,LIWC-22,Positive,Co-mention,both,0.3761397058823529,272
2020-11-04,LIWC-22,Positive,Co-mention,both,0.4904444444444444,405
2020-11-05,LIWC-22,Positive,Co-mention,both,0.4684493670886075,316
2020-11-06,LIWC-22,Positive,Co-mention,both,0.5449402390438247,251
2020-11-07,LIWC-22,Positive,Co-mention,both,0.62801775147929,338
2020-11-08,LIWC-22,Positive,Co-mention,both,0.4521782178217822,404
2020-11-09,LIWC-22,Positive,Co-mention,both,0.4571264367816092,261
2020-11-10,LIWC-22,Positive,Co-mention,both,0.4450251256281407,199
2020-11-11,LIWC-22,Positive,Co-mention,both,0.5402673796791444,187
2020-11-12,LIWC-22,Positive,Co-mention,both,0.4138248847926267,217
2020-11-13,LIWC-22,Positive,Co-mention,both,0.3621459227467811,233
2020-11-14,LIWC-22,Positive,Co-mention,both,0.3787362637362638,182
2020-11-15,LIWC-22,Positive,Co-mention,both,0.4383396226415094,265
2020-11-16,LIWC-22,Positive,Co-mention,both,0.4490612244897959,245
2020-11-17,LIWC-22,Positive,Co-mention,both,0.377063829787234,235
2020-11-18,LIWC-22,Positive,Co-mention,both,0.3745426829268293,328
2020-11-19,LIWC-22,Positive,Co-mention,both,0.3712252964426877,253
2020-11-20,LIWC-22,Positive,Co-mention,both,0.4788625592417062,211
2020-11-21,LIWC-22,Positive,Co-mention,both,0.4303619909502262,221
2020-11-22,LIWC-22,Positive,Co-mention,both,0.4343850267379678,187
2020-11-23,LIWC-22,Positive,Co-mention,both,0.5528,200
2020-11-24,LIWC-22,Positive,Co-mention,both,0.3712972972972972,185
2020-11-25,LIWC-22,Positive,Co-mention,both,0.369009009009009,222
2020-11-26,LIWC-22,Positive,Co-mention,both,0.3674683544303798,158
2020-11-27,LIWC-22,Positive,Co-mention,both,0.3455080213903743,187
2020-11-28,LIWC-22,Positive,Co-mention,both,0.4463225806451613,155
2020-11-29,LIWC-22,Positive,Co-mention,both,0.523448275862069,145
2020-11-30,LIWC-22,Positive,Co-mention,both,0.3846540880503145,159
2020-12-01,LIWC-22,Positive,Co-mention,both,0.3863953488372093,172
2020-12-02,LIWC-22,Positive,Co-mention,both,0.5758192090395481,177
2020-12-03,LIWC-22,Positive,Co-mention,both,0.3889743589743589,195
2020-12-04,LIWC-22,Positive,Co-mention,both,0.3969266055045871,218
2020-12-05,LIWC-22,Positive,Co-mention,both,0.3911805555555555,144
2020-12-06,LIWC-22,Positive,Co-mention,both,0.3642384105960264,151
2020-12-07,LIWC-22,Positive,Co-mention,both,0.3870283018867924,212
2020-12-08,LIWC-22,Positive,Co-mention,both,0.4519892473118279,186
2020-12-09,LIWC-22,Positive,Co-mention,both,0.4982208588957055,163
2020-12-10,LIWC-22,Positive,Co-mention,both,0.2554248366013071,153
2020-12-11,LIWC-22,Positive,Co-mention,both,0.4114375,160
2020-12-12,LIWC-22,Positive,Co-mention,both,0.4908176100628931,159
2020-12-13,LIWC-22,Positive,Co-mention,both,0.3049132947976878,173
2020-12-14,LIWC-22,Positive,Co-mention,both,0.534228187919463,149
2020-12-15,LIWC-22,Positive,Co-mention,both,0.3661870503597122,139
2020-12-16,LIWC-22,Positive,Co-mention,both,0.3692397660818713,171
2020-12-17,LIWC-22,Positive,Co-mention,both,0.4003428571428571,175
2020-12-18,LIWC-22,Positive,Co-mention,both,0.3669677419354838,155
2020-12-19,LIWC-22,Positive,Co-mention,both,0.5045864661654136,133
2020-12-20,LIWC-22,Positive,Co-mention,both,0.4079047619047619,105
2020-12-21,LIWC-22,Positive,Co-mention,both,0.3645142857142857,175
2020-12-22,LIWC-22,Positive,Co-mention,both,0.4918120805369128,149
2020-12-23,LIWC-22,Positive,Co-mention,both,0.3758064516129032,124
2020-12-24,LIWC-22,Positive,Co-mention,both,0.3765178571428572,112
2020-12-25,LIWC-22,Positive,Co-mention,both,0.451875,96
2020-12-26,LIWC-22,Positive,Co-mention,both,0.3928235294117647,85
2020-12-27,LIWC-22,Positive,Co-mention,both,0.4848,125
2020-12-28,LIWC-22,Positive,Co-mention,both,0.4057471264367815,174
2020-12-29,LIWC-22,Positive,Co-mention,both,0.4751020408163265,147
2020-12-30,LIWC-22,Positive,Co-mention,both,0.3999447513812155,181
2020-12-31,LIWC-22,Positive,Co-mention,both,0.4722162162162162,185
2021-01-01,LIWC-22,Positive,Co-mention,both,0.4683453237410072,139
2021-01-02,LIWC-22,Positive,Co-mention,both,0.5567105263157895,152
2021-01-03,LIWC-22,Positive,Co-mention,both,0.4137878787878787,132
2021-01-04,LIWC-22,Positive,Co-mention,both,0.4380722891566265,166
2021-01-05,LIWC-22,Positive,Co-mention,both,0.3646590909090909,176
2021-01-06,LIWC-22,Positive,Co-mention,both,0.3838679245283019,212
2021-01-07,LIWC-22,Positive,Co-mention,both,0.4792696629213483,178
2021-01-08,LIWC-22,Positive,Co-mention,both,0.3198809523809524,168
2021-01-09,LIWC-22,Positive,Co-mention,both,0.3484057971014492,138
2021-01-10,LIWC-22,Positive,Co-mention,both,0.361878453038674,181
2021-01-11,LIWC-22,Positive,Co-mention,both,0.3253571428571428,140
2021-01-12,LIWC-22,Positive,Co-mention,both,0.4618421052631579,152
2021-01-13,LIWC-22,Positive,Co-mention,both,0.4179289940828402,169
2021-01-14,LIWC-22,Positive,Co-mention,both,0.405688622754491,167
2021-01-15,LIWC-22,Positive,Co-mention,both,0.4347398843930635,173
2021-01-16,LIWC-22,Positive,Co-mention,both,0.2652083333333333,144
2021-01-17,LIWC-22,Positive,Co-mention,both,0.3831884057971014,138
2021-01-18,LIWC-22,Positive,Co-mention,both,0.364764705882353,170
2021-01-19,LIWC-22,Positive,Co-mention,both,0.415,150
2021-01-20,LIWC-22,Positive,Co-mention,both,0.5805263157894737,266
2021-01-21,LIWC-22,Positive,Co-mention,both,0.520984251968504,254
2021-01-22,LIWC-22,Positive,Co-mention,both,0.473314606741573,178
2021-01-23,LIWC-22,Positive,Co-mention,both,0.4085915492957746,142
2021-01-24,LIWC-22,Positive,Co-mention,both,0.3871686746987952,166
2021-01-25,LIWC-22,Positive,Co-mention,both,0.4220111731843576,179
2021-01-26,LIWC-22,Positive,Co-mention,both,0.3137222222222222,180
2021-01-27,LIWC-22,Positive,Co-mention,both,0.4840828402366864,169
2021-01-28,LIWC-22,Positive,Co-mention,both,0.4160479041916168,167
2021-01-29,LIWC-22,Positive,Co-mention,both,0.3573529411764706,136
2021-01-30,LIWC-22,Positive,Co-mention,both,0.4021487603305785,121
2021-01-31,LIWC-22,Positive,Co-mention,both,0.451981981981982,111
2021-02-01,LIWC-22,Positive,Co-mention,both,0.3777304964539007,141
2021-02-02,LIWC-22,Positive,Co-mention,both,0.261259842519685,127
2021-02-03,LIWC-22,Positive,Co-mention,both,0.6620408163265306,147
2021-02-04,LIWC-22,Positive,Co-mention,both,0.4245,140
2021-02-05,LIWC-22,Positive,Co-mention,both,0.4662142857142857,140
2021-02-06,LIWC-22,Positive,Co-mention,both,0.4398058252427184,103
2021-02-07,LIWC-22,Positive,Co-mention,both,0.348267716535433,127
2021-02-08,LIWC-22,Positive,Co-mention,both,0.3643220338983051,118
2021-02-09,LIWC-22,Positive,Co-mention,both,0.4319871794871795,156
2021-02-10,LIWC-22,Positive,Co-mention,both,0.4568493150684932,146
2021-02-11,LIWC-22,Positive,Co-mention,both,0.3586986301369863,146
2021-02-12,LIWC-22,Positive,Co-mention,both,0.5239130434782608,138
2021-02-13,LIWC-22,Positive,Co-mention,both,0.2735897435897436,117
2021-02-14,LIWC-22,Positive,Co-mention,both,0.4888617886178862,123
2021-02-15,LIWC-22,Positive,Co-mention,both,0.4330215827338129,139
2021-02-16,LIWC-22,Positive,Co-mention,both,0.51475,160
2021-02-17,LIWC-22,Positive,Co-mention,both,0.4039662447257384,237
2021-02-18,LIWC-22,Positive,Co-mention,both,0.4360804020100502,199
2021-02-19,LIWC-22,Positive,Co-mention,both,0.4079039301310043,229
2021-02-20,LIWC-22,Positive,Co-mention,both,0.3709580838323353,167
2021-02-21,LIWC-22,Positive,Co-mention,both,0.4292857142857142,154
2021-02-22,LIWC-22,Positive,Co-mention,both,0.3693333333333333,165
2021-02-23,LIWC-22,Positive,Co-mention,both,0.422046783625731,171
2021-02-24,LIWC-22,Positive,Co-mention,both,0.5211515151515151,165
2021-02-25,LIWC-22,Positive,Co-mention,both,0.3632857142857142,140
2021-02-26,LIWC-22,Positive,Co-mention,both,0.3297241379310345,145
2021-02-27,LIWC-22,Positive,Co-mention,both,0.40656,125
2021-02-28,LIWC-22,Positive,Co-mention,both,0.396038961038961,154
2021-03-01,LIWC-22,Positive,Co-mention,both,0.4048175182481752,137
2021-03-02,LIWC-22,Positive,Co-mention,both,0.3686538461538461,156
2021-03-03,LIWC-22,Positive,Co-mention,both,0.4334810126582278,158
2021-03-04,LIWC-22,Positive,Co-mention,both,0.305,168
2021-03-05,LIWC-22,Positive,Co-mention,both,0.4183582089552238,134
2021-03-06,LIWC-22,Positive,Co-mention,both,0.2821259842519685,127
2021-03-07,LIWC-22,Positive,Co-mention,both,0.3944067796610169,118
2021-03-08,LIWC-22,Positive,Co-mention,both,0.4733333333333333,126
2021-03-09,LIWC-22,Positive,Co-mention,both,0.3383653846153845,208
2021-03-10,LIWC-22,Positive,Co-mention,both,0.3281428571428571,140
2021-03-11,LIWC-22,Positive,Co-mention,both,0.4818487394957984,119
2021-03-12,LIWC-22,Positive,Co-mention,both,0.3792413793103448,145
2021-03-13,LIWC-22,Positive,Co-mention,both,0.4816923076923077,130
2021-03-14,LIWC-22,Positive,Co-mention,both,0.5403539823008849,113
2021-03-15,LIWC-22,Positive,Co-mention,both,0.4741592920353982,113
2021-03-16,LIWC-22,Positive,Co-mention,both,0.4410236220472441,127
2021-03-17,LIWC-22,Positive,Co-mention,both,0.370495867768595,121
2021-03-18,LIWC-22,Positive,Co-mention,both,0.3483157894736842,95
2021-03-19,LIWC-22,Positive,Co-mention,both,0.4745562130177514,169
2021-03-20,LIWC-22,Positive,Co-mention,both,0.4458730158730158,126
2021-03-21,LIWC-22,Positive,Co-mention,both,0.5144881889763779,127
2021-03-22,LIWC-22,Positive,Co-mention,both,0.36375,128
2021-03-23,LIWC-22,Positive,Co-mention,both,0.2875352112676057,142
2021-03-24,LIWC-22,Positive,Co-mention,both,0.3956198347107438,121
2021-03-25,LIWC-22,Positive,Co-mention,both,0.4065891472868217,129
2021-03-26,LIWC-22,Positive,Co-mention,both,0.4261467889908256,109
2021-03-27,LIWC-22,Positive,Co-mention,both,0.4045217391304348,115
2021-03-28,LIWC-22,Positive,Co-mention,both,0.2807446808510638,94
2021-03-29,LIWC-22,Positive,Co-mention,both,0.4259349593495935,123
2021-03-30,LIWC-22,Positive,Co-mention,both,0.2804794520547945,146
2021-03-31,LIWC-22,Positive,Co-mention,both,0.6228767123287671,146
2021-04-01,LIWC-22,Positive,Co-mention,both,0.6684328358208956,134
2021-04-02,LIWC-22,Positive,Co-mention,both,0.3766379310344827,116
2021-04-03,LIWC-22,Positive,Co-mention,both,0.5879787234042554,94
2021-04-04,LIWC-22,Positive,Co-mention,both,0.5218095238095238,105
2021-04-05,LIWC-22,Positive,Co-mention,both,0.3874242424242424,132
2021-04-06,LIWC-22,Positive,Co-mention,both,0.5740740740740741,108
2021-04-07,LIWC-22,Positive,Co-mention,both,0.4768571428571428,105
2021-04-08,LIWC-22,Positive,Co-mention,both,0.4277702702702702,148
2021-04-09,LIWC-22,Positive,Co-mention,both,0.303756345177665,197
2021-04-10,LIWC-22,Positive,Co-mention,both,0.3008029197080292,137
2021-04-11,LIWC-22,Positive,Co-mention,both,0.4188888888888888,135
2021-04-12,LIWC-22,Positive,Co-mention,both,0.3031,100
2021-04-13,LIWC-22,Positive,Co-mention,both,0.3761046511627907,172
2021-04-14,LIWC-22,Positive,Co-mention,both,0.3529921259842519,127
2021-04-15,LIWC-22,Positive,Co-mention,both,0.4,140
2021-04-16,LIWC-22,Positive,Co-mention,both,0.4207462686567164,134
2021-04-17,LIWC-22,Positive,Co-mention,both,0.3764285714285714,140
2021-04-18,LIWC-22,Positive,Co-mention,both,0.3987903225806452,124
2021-04-19,LIWC-22,Positive,Co-mention,both,0.2530322580645161,155
2021-04-20,LIWC-22,Positive,Co-mention,both,0.4387121212121211,132
2021-04-21,LIWC-22,Positive,Co-mention,both,0.3113586956521739,184
2021-04-22,LIWC-22,Positive,Co-mention,both,0.3610928961748634,183
2021-04-23,LIWC-22,Positive,Co-mention,both,0.2944615384615385,130
2021-04-24,LIWC-22,Positive,Co-mention,both,0.3498181818181818,110
2021-04-25,LIWC-22,Positive,Co-mention,both,0.3366428571428571,140
2021-04-26,LIWC-22,Positive,Co-mention,both,0.2616339869281046,153
2021-04-27,LIWC-22,Positive,Co-mention,both,0.4544047619047619,168
2021-04-28,LIWC-22,Positive,Co-mention,both,0.3317682926829268,164
2021-04-29,LIWC-22,Positive,Co-mention,both,0.4169072164948453,194
2021-04-30,LIWC-22,Positive,Co-mention,both,0.4436708860759493,158
2021-05-01,LIWC-22,Positive,Co-mention,both,0.4932075471698113,106
2021-05-02,LIWC-22,Positive,Co-mention,both,0.4122881355932203,118
2021-05-03,LIWC-22,Positive,Co-mention,both,0.4618421052631579,152
2021-05-04,LIWC-22,Positive,Co-mention,both,0.4006896551724138,145
2021-05-05,LIWC-22,Positive,Co-mention,both,0.3915068493150685,146
2021-05-06,LIWC-22,Positive,Co-mention,both,0.400253164556962,158
2021-05-07,LIWC-22,Positive,Co-mention,both,0.421203007518797,133
2021-05-08,LIWC-22,Positive,Co-mention,both,0.4966956521739131,115
2021-05-09,LIWC-22,Positive,Co-mention,both,0.4181102362204724,127
2021-05-10,LIWC-22,Positive,Co-mention,both,0.3292753623188406,138
2021-05-11,LIWC-22,Positive,Co-mention,both,0.4135714285714286,126
2021-05-12,LIWC-22,Positive,Co-mention,both,0.4108843537414965,147
2021-05-13,LIWC-22,Positive,Co-mention,both,0.3667567567567568,148
2021-05-14,LIWC-22,Positive,Co-mention,both,0.5658450704225352,142
2021-05-15,LIWC-22,Positive,Co-mention,both,0.3978632478632478,117
2021-05-16,LIWC-22,Positive,Co-mention,both,0.3663157894736842,76
2021-05-17,LIWC-22,Positive,Co-mention,both,0.464453781512605,119
2021-05-18,LIWC-22,Positive,Co-mention,both,0.2938709677419354,124
2021-05-19,LIWC-22,Positive,Co-mention,both,0.3604166666666666,120
2021-05-20,LIWC-22,Positive,Co-mention,both,0.316171875,128
2021-05-21,LIWC-22,Positive,Co-mention,both,0.3642857142857143,98
2021-05-22,LIWC-22,Positive,Co-mention,both,0.3401388888888889,72
2021-05-23,LIWC-22,Positive,Co-mention,both,0.4932499999999999,80
2021-05-24,LIWC-22,Positive,Co-mention,both,0.3579347826086956,92
2021-05-25,LIWC-22,Positive,Co-mention,both,0.4921311475409836,122
2021-05-26,LIWC-22,Positive,Co-mention,both,0.3345454545454545,110
2021-05-27,LIWC-22,Positive,Co-mention,both,0.3651694915254237,118
2021-05-28,LIWC-22,Positive,Co-mention,both,0.3889285714285714,112
2021-05-29,LIWC-22,Positive,Co-mention,both,0.2934285714285714,105
2021-05-30,LIWC-22,Positive,Co-mention,both,0.2367326732673267,101
2021-05-31,LIWC-22,Positive,Co-mention,both,0.2544736842105263,76
2021-06-01,LIWC-22,Positive,Co-mention,both,0.2929670329670329,91
2021-06-02,LIWC-22,Positive,Co-mention,both,0.4386324786324786,117
2021-06-03,LIWC-22,Positive,Co-mention,both,0.3337864077669903,103
2021-06-04,LIWC-22,Positive,Co-mention,both,0.3291919191919192,99
2021-06-05,LIWC-22,Positive,Co-mention,both,0.4516666666666666,96
2021-06-06,LIWC-22,Positive,Co-mention,both,0.3336170212765957,94
2021-06-07,LIWC-22,Positive,Co-mention,both,0.3106451612903226,93
2021-06-08,LIWC-22,Positive,Co-mention,both,0.4061666666666667,120
2021-06-09,LIWC-22,Positive,Co-mention,both,0.267578125,128
2021-06-10,LIWC-22,Positive,Co-mention,both,0.3413076923076923,130
2021-06-11,LIWC-22,Positive,Co-mention,both,0.5642982456140351,114
2021-06-12,LIWC-22,Positive,Co-mention,both,0.3347619047619048,105
2021-06-13,LIWC-22,Positive,Co-mention,both,0.4449180327868852,122
2021-06-14,LIWC-22,Positive,Co-mention,both,0.3038709677419355,124
2021-06-15,LIWC-22,Positive,Co-mention,both,0.3831159420289854,138
2021-06-16,LIWC-22,Positive,Co-mention,both,0.349,150
2021-06-17,LIWC-22,Positive,Co-mention,both,0.379673202614379,153
2021-06-18,LIWC-22,Positive,Co-mention,both,0.46704,125
2021-06-19,LIWC-22,Positive,Co-mention,both,0.3726530612244897,98
2021-06-20,LIWC-22,Positive,Co-mention,both,0.302,100
2021-06-21,LIWC-22,Positive,Co-mention,both,0.4030973451327433,113
2021-06-22,LIWC-22,Positive,Co-mention,both,0.361311475409836,122
2021-06-23,LIWC-22,Positive,Co-mention,both,0.3210483870967742,124
2021-06-24,LIWC-22,Positive,Co-mention,both,0.4633870967741935,124
2021-06-25,LIWC-22,Positive,Co-mention,both,0.441140350877193,114
2021-06-26,LIWC-22,Positive,Co-mention,both,0.4333620689655172,116
2021-06-27,LIWC-22,Positive,Co-mention,both,0.2768067226890756,119
2021-06-28,LIWC-22,Positive,Co-mention,both,0.3244642857142857,168
2021-06-29,LIWC-22,Positive,Co-mention,both,0.2386138613861386,202
2021-06-30,LIWC-22,Positive,Co-mention,both,0.4908372093023256,215
2021-07-01,LIWC-22,Positive,Co-mention,both,0.4187861271676301,173
2021-07-02,LIWC-22,Positive,Co-mention,both,0.4141875,160
2021-07-03,LIWC-22,Positive,Co-mention,both,0.4859420289855072,138
2021-07-04,LIWC-22,Positive,Co-mention,both,0.362890625,128
2021-07-05,LIWC-22,Positive,Co-mention,both,0.399375,128
2021-07-06,LIWC-22,Positive,Co-mention,both,0.3,134
2021-07-07,LIWC-22,Positive,Co-mention,both,0.5095302013422819,149
2021-07-08,LIWC-22,Positive,Co-mention,both,0.433625,160
2021-07-09,LIWC-22,Positive,Co-mention,both,0.3067441860465116,129
2021-07-10,LIWC-22,Positive,Co-mention,both,0.376986301369863,146
2021-07-11,LIWC-22,Positive,Co-mention,both,0.4547101449275362,138
2021-07-12,LIWC-22,Positive,Co-mention,both,0.5441610738255034,149
2021-07-13,LIWC-22,Positive,Co-mention,both,0.3079720279720279,143
2021-07-14,LIWC-22,Positive,Co-mention,both,0.4526582278481012,158
2021-07-15,LIWC-22,Positive,Co-mention,both,0.3564670658682635,167
2021-07-16,LIWC-22,Positive,Co-mention,both,0.380497512437811,201
2021-07-17,LIWC-22,Positive,Co-mention,both,0.3369613259668508,181
2021-07-18,LIWC-22,Positive,Co-mention,both,0.4663742690058479,171
2021-07-19,LIWC-22,Positive,Co-mention,both,0.3641304347826087,184
2021-07-20,LIWC-22,Positive,Co-mention,both,0.3789912280701754,228
2021-07-21,LIWC-22,Positive,Co-mention,both,0.421095406360424,283
2021-07-22,LIWC-22,Positive,Co-mention,both,0.3625974025974026,231
2021-07-23,LIWC-22,Positive,Co-mention,both,0.4432178217821782,202
2021-07-24,LIWC-22,Positive,Co-mention,both,0.3898974358974359,195
2021-07-25,LIWC-22,Positive,Co-mention,both,0.5562209302325581,172
2021-07-26,LIWC-22,Positive,Co-mention,both,0.4180176211453744,227
2021-07-27,LIWC-22,Positive,Co-mention,both,0.4207881773399015,203
2021-07-28,LIWC-22,Positive,Co-mention,both,0.5247391304347826,230
2021-07-29,LIWC-22,Positive,Co-mention,both,0.5136200716845879,279
2021-07-30,LIWC-22,Positive,Co-mention,both,0.4812236286919831,237
2021-07-31,LIWC-22,Positive,Co-mention,both,0.420468085106383,235
2021-08-01,LIWC-22,Positive,Co-mention,both,0.3304301075268817,186
2021-08-02,LIWC-22,Positive,Co-mention,both,0.3174566473988439,346
2021-08-03,LIWC-22,Positive,Co-mention,both,0.5055513307984791,263
2021-08-04,LIWC-22,Positive,Co-mention,both,0.4155026455026455,189
2021-08-05,LIWC-22,Positive,Co-mention,both,0.3648660714285714,224
2021-08-06,LIWC-22,Positive,Co-mention,both,0.3654804270462634,281
2021-08-07,LIWC-22,Positive,Co-mention,both,0.3090322580645161,248
2021-08-08,LIWC-22,Positive,Co-mention,both,0.3354922279792746,193
2021-08-09,LIWC-22,Positive,Co-mention,both,0.4264855687606111,589
2021-08-10,LIWC-22,Positive,Co-mention,both,0.4205529953917051,434
2021-08-11,LIWC-22,Positive,Co-mention,both,0.4522894736842105,380
2021-08-12,LIWC-22,Positive,Co-mention,both,0.3746630727762803,371
2021-08-13,LIWC-22,Positive,Co-mention,both,0.3762606232294617,353
2021-08-14,LIWC-22,Positive,Co-mention,both,0.4045426829268292,328
2021-08-15,LIWC-22,Positive,Co-mention,both,0.3628338762214984,307
2021-08-16,LIWC-22,Positive,Co-mention,both,0.4392283950617284,324
2021-08-17,LIWC-22,Positive,Co-mention,both,0.4153815261044177,249
2021-08-18,LIWC-22,Positive,Co-mention,both,0.3159401709401709,234
2021-08-19,LIWC-22,Positive,Co-mention,both,0.4178625954198472,262
2021-08-20,LIWC-22,Positive,Co-mention,both,0.415,224
2021-08-21,LIWC-22,Positive,Co-mention,both,0.394343891402715,221
2021-08-22,LIWC-22,Positive,Co-mention,both,0.4350467289719626,214
2021-08-23,LIWC-22,Positive,Co-mention,both,0.5370995670995671,231
2021-08-24,LIWC-22,Positive,Co-mention,both,0.4164963503649635,274
2021-08-25,LIWC-22,Positive,Co-mention,both,0.438953488372093,258
2021-08-26,LIWC-22,Positive,Co-mention,both,0.3470250896057347,279
2021-08-27,LIWC-22,Positive,Co-mention,both,0.3576587301587301,252
2021-08-28,LIWC-22,Positive,Co-mention,both,0.510934065934066,182
2021-08-29,LIWC-22,Positive,Co-mention,both,0.412156862745098,255
2021-08-30,LIWC-22,Positive,Co-mention,both,0.3572509960159362,251
2021-08-31,LIWC-22,Positive,Co-mention,both,0.3775294117647059,255
2021-09-01,LIWC-22,Positive,Co-mention,both,0.3784824902723735,257
2021-09-02,LIWC-22,Positive,Co-mention,both,0.4050704225352113,284
2021-09-03,LIWC-22,Positive,Co-mention,both,0.3941897233201581,253
2021-09-04,LIWC-22,Positive,Co-mention,both,0.390507614213198,197
2021-09-05,LIWC-22,Positive,Co-mention,both,0.3683574879227053,207
2021-09-06,LIWC-22,Positive,Co-mention,both,0.4592226148409894,283
2021-09-07,LIWC-22,Positive,Co-mention,both,0.5157446808510638,329
2021-09-08,LIWC-22,Positive,Co-mention,both,0.3796352583586626,329
2021-09-09,LIWC-22,Positive,Co-mention,both,0.4525751072961373,233
2021-09-10,LIWC-22,Positive,Co-mention,both,0.4382116788321168,274
2021-09-11,LIWC-22,Positive,Co-mention,both,0.3180975609756097,205
2021-09-12,LIWC-22,Positive,Co-mention,both,0.445603448275862,232
2021-09-13,LIWC-22,Positive,Co-mention,both,0.4260245901639344,244
2021-09-14,LIWC-22,Positive,Co-mention,both,0.2999632352941176,272
2021-09-15,LIWC-22,Positive,Co-mention,both,0.4628217821782178,202
2021-09-16,LIWC-22,Positive,Co-mention,both,0.3305288461538461,208
2021-09-17,LIWC-22,Positive,Co-mention,both,0.4884,275
2021-09-18,LIWC-22,Positive,Co-mention,both,0.3331555555555555,225
2021-09-19,LIWC-22,Positive,Co-mention,both,0.3835371179039301,229
